Id,SalePrice
1461,116157.2548675955
1462,150108.4087118198
1463,170061.5820577111
1464,193862.62062741292
1465,196338.93207439396
1466,180930.64495325543
1467,189909.91062388697
1468,173274.77342580294
1469,204917.65772900067
1470,112241.65448177245
1471,200559.2614073212
1472,107990.54758710798
1473,91879.71295694087
1474,149099.0105528565
1475,115457.55582284776
1476,317934.3277432666
1477,254361.1375701559
1478,292870.25896146044
1479,276991.49604354065
1480,404709.39490121265
1481,295665.96025558596
1482,213665.55027089838
1483,177185.64461464097
1484,172859.70182619675
1485,196527.47185113782
1486,206848.09657832992
1487,290865.6984273199
1488,262454.12495058065
1489,187792.72695416294
1490,230740.42539236054
1491,209151.69178513426
1492,86899.58364811738
1493,211500.2962973175
1494,298579.3190426548
1495,280279.1831689073
1496,217971.20826197753
1497,171588.10822129634
1498,157451.68525602028
1499,163793.49713311752
1500,154864.26725828147
1501,200427.21923465782
1502,146609.98358182854
1503,279185.982632056
1504,242879.73857826472
1505,220519.80003810104
1506,208042.49520702974
1507,246854.1906270302
1508,209750.92262699304
1509,158323.89668818715
1510,149427.7620862798
1511,149626.5352651229
1512,191814.35642291454
1513,171010.41530216823
1514,163520.10129201494
1515,224013.92710978852
1516,176653.92445771408
1517,169451.8585333695
1518,122052.71203384514
1519,240280.9324257042
1520,126698.78153862164
1521,121108.75308449159
1522,204430.33519580786
1523,82555.6288522809
1524,112781.82823138789
1525,102202.22972376563
1526,88601.93963295396
1527,94486.78881999443
1528,144588.02599551424
1529,133236.1814553229
1530,223392.30196696415
1531,146376.58351384744
1532,121946.96890404716
1533,157351.28889442736
1534,128207.72626527783
1535,154627.56944601436
1536,99628.5151924683
1537,34492.724334185594
1538,183818.43543268729
1539,226987.34631082613
1540,117219.22825180565
1541,157805.58518551232
1542,138345.70317056763
1543,195829.8579113708
1544,71989.28366729105
1545,133274.55271921272
1546,140372.6652700099
1547,141283.36328005546
1548,133421.4249998337
1549,119632.24850065599
1550,129046.16504427593
1551,131409.30063244363
1552,131395.74194537092
1553,160966.75114057015
1554,125958.38320028537
1555,167712.0931598792
1556,74629.74333231442
1557,99255.09494880505
1558,91935.79100719502
1559,76691.78685111564
1560,131460.5276887013
1561,133071.50199230586
1562,117754.93780281732
1563,109533.08461991034
1564,156721.71291341016
1565,135941.45437583944
1566,239159.28407861094
1567,63130.21723481268
1568,219194.25679452613
1569,96911.07403321832
1570,142253.12322660082
1571,106702.08783620468
1572,134028.4807872678
1573,252959.22790427983
1574,121020.22985660157
1575,245332.44945227366
1576,254050.27752535383
1577,200073.28968382266
1578,149914.2595664718
1579,136075.13478308485
1580,211333.29748565645
1581,133101.24948677712
1582,125984.15761248849
1583,309795.86586478946
1584,223705.6945213381
1585,154830.20443689323
1586,46561.051578546874
1587,94584.0784706116
1588,138543.0158503306
1589,104514.68067049829
1590,133739.22763081465
1591,81643.6050108996
1592,126225.76090570737
1593,141903.53600642213
1594,137669.95726577996
1595,126370.00460014271
1596,219900.61477238883
1597,173846.27873083728
1598,207217.92945842526
1599,198844.211672322
1600,184845.51647315768
1601,24245.20128246059
1602,119854.94050212635
1603,58695.05775924539
1604,254082.52187144978
1605,270608.78534643457
1606,172210.11758828314
1607,172379.39786782872
1608,227110.51775367546
