Id,SalePrice
1461,119609.96466870996
1462,147760.68849695107
1463,190863.35635769938
1464,186959.2534813908
1465,177003.72656691977
1466,175242.78877667943
1467,171250.00899981495
1468,168596.1898682122
1469,185375.92361025006
1470,121286.03381669821
1471,199351.60653922605
1472,90979.7029355525
1473,100039.58232743792
1474,146527.9598604134
1475,114596.33892584367
1476,366279.05082532496
1477,244815.903131947
1478,289260.7960515434
1479,260909.26314530047
1480,504725.47206648363
1481,331201.8463441317
1482,197784.84657489337
1483,184043.13334885403
1484,163380.08783680663
1485,171691.14953569084
1486,189080.03080523622
1487,321599.1847859694
1488,219634.77458657516
1489,193477.92478708396
1490,220191.99557743632
1491,188465.7333000545
1492,80677.54454893988
1493,199575.19093747574
1494,306429.34835338773
1495,292140.8362791362
1496,215179.89683181877
1497,183118.80517527382
1498,151864.30097383301
1499,150693.16744712976
1500,149807.07287027634
1501,167973.2967235647
1502,146977.63745702797
1503,280910.29231450136
1504,231570.30651822654
1505,214194.25115119308
1506,181745.57480828263
1507,226489.55169085873
1508,196080.59372325428
1509,156530.650778205
1510,140493.25606339553
1511,145586.78388279185
1512,159960.99360911737
1513,139033.07456817757
1514,156461.86943630272
1515,203963.56540369423
1516,158453.06445803706
1517,154691.36146838724
1518,132046.32681088985
1519,228910.53143046127
1520,137466.2146751918
1521,137318.70628598167
1522,163501.7147636484
1523,108320.33146122565
1524,125969.0839618426
1525,126666.44318752651
1526,123737.63302556246
1527,113562.87063042831
1528,135177.2767943797
1529,142770.882151949
1530,173559.12835582564
1531,97814.5633171132
1532,109487.30863431982
1533,143294.47275678243
1534,125959.09312153893
1535,166930.94309414024
1536,115224.26873437567
1537,70159.90345310618
1538,162268.69275808227
1539,194072.72574884267
1540,91024.3227439031
1541,144066.85229732268
1542,137114.57772271006
1543,211526.16325505383
1544,83927.44373484238
1545,116433.75743649087
1546,133638.1575824621
1547,135395.57672409198
1548,127031.1202593173
1549,120178.99076833432
1550,136515.308362186
1551,120983.33629463827
1552,125363.59054773496
1553,155215.79577036024
1554,117215.93705581162
1555,164526.45104447225
1556,77829.33330155067
1557,93378.82826408022
1558,95139.80278928099
1559,82851.46264470163
1560,127028.0632236842
1561,134888.7891645199
1562,133447.8392774595
1563,113402.37814755824
1564,169863.99456123216
1565,150143.66353681238
1566,230490.4279202172
1567,79546.23824358749
1568,210381.05653593125
1569,143179.33579627622
1570,141204.69251985234
1571,121107.56755341389
1572,146266.64166052156
1573,254696.38966716462
1574,118154.2860051347
1575,216231.95775674604
1576,244795.8424330481
1577,217185.87334859994
1578,129399.5082881937
1579,148990.0087013218
1580,189350.11917750028
1581,145180.48159927008
1582,124461.74936939882
1583,321301.7297998222
1584,220103.56316933216
1585,144509.48486329452
1586,94942.49413530652
1587,109982.22199566396
1588,140398.6775395304
1589,105081.32929246007
1590,135391.22251906001
1591,92103.14386478977
1592,119370.51444886264
1593,118125.0673670374
1594,128986.58150147859
1595,114414.71082068284
1596,238790.51272265933
1597,165483.1861164749
1598,191185.61099453826
1599,153804.2118468584
1600,156656.3542029474
1601,60713.40777876523
1602,120773.38429440426
1603,74056.37926004635
1604,275851.6963346621
1605,251861.0802003362
1606,158628.42399936446
1607,149793.47489112677
1608,218994.19046453797
1609,191911.80329255114
1610,150797.96443834915
1611,132321.3894833503
1612,170020.86564188858
1613,152420.0225001589
1614,126720.03034832636
1615,95546.20691698679
1616,77669.96648995933
1617,96084.35331506563
1618,131038.07727190568
1619,139049.54728541957
1620,145170.14828577804
1621,139545.19727694202
1622,137504.41570009993
1623,298908.8869706571
1624,229975.48874761543
1625,122502.45087644643
1626,159079.69457458175
1627,186631.99200645403
1628,290697.07303120726
1629,179815.6894964729
1630,344285.96754687245
1631,199474.02082084023
1632,244488.14823819988
1633,164764.6439397773
1634,200536.92749028155
1635,183241.34363902867
1636,151297.68946824834
1637,174736.21573098213
1638,202354.8594763175
1639,175087.95654415098
1640,284549.4935650586
1641,180444.50526415356
1642,227245.08809768292
1643,223841.50025558387
1644,225547.9106067903
1645,215695.69931966532
1646,157172.5870496531
1647,157152.40622227697
1648,125396.88359623688
1649,132866.71804076142
1650,119983.26804260288
1651,139531.37285160946
1652,101044.25868092461
1653,97837.75499324639
1654,150182.1894160896
1655,143135.86194220648
1656,143624.961145574
1657,143252.48774185067
1658,149726.73423585529
1659,114026.00799048293
1660,155800.56486645844
1661,481662.4819651515
1662,449398.30872452084
1663,382198.3655309662
1664,539548.9166615607
1665,279015.90501191485
1666,331676.4972836835
1667,339619.82614867465
1668,343209.2312020637
1669,271540.4501505569
1670,346187.75243489136
1671,246340.3963636721
1672,420948.8792400642
1673,300131.2534591949
1674,238485.86252374202
1675,192868.9863569694
1676,199167.47416549575
1677,217627.55713030667
1678,454489.6689806136
1679,371080.0016104677
1680,342693.11890934117
1681,215377.5804439318
1682,305551.5391821921
1683,178377.95998216214
1684,178297.11995322292
1685,172955.25627084725
1686,173790.3111644229
1687,165320.7823979861
1688,188767.510423672
1689,188076.52989541105
1690,188569.7658808675
1691,174912.6835143819
1692,270409.6002193628
1693,165056.34098382725
1694,180263.15012187825
1695,160128.16291177992
1696,262493.7001135869
1697,159213.9512411752
1698,375900.9194464474
1699,314260.3663795576
1700,241222.86756179362
1701,263194.019218894
1702,270867.07228358916
1703,271671.587755175
1704,315312.8560474463
1705,219252.08505134427
1706,459826.5447055537
1707,204393.463049586
1708,199184.68493856987
1709,252289.83444796343
1710,209902.35999645918
1711,251605.56265634985
1712,244372.690697054
1713,261401.77456859715
1714,216239.37767125582
1715,200205.89660054128
1716,181140.4013890475
1717,172447.81967005844
1718,124674.2039122172
1719,209268.49071609933
1720,231532.96522796495
1721,160699.45626034253
1722,121080.87311978682
1723,154294.81603258464
1724,206089.90690607802
1725,241929.67003755094
1726,209567.0030358988
1727,172630.6287415729
1728,190275.98982555387
1729,160169.20795597578
1730,161025.7984998604
1731,118899.8479384434
1732,125368.06284695552
1733,116605.45940049965
1734,120699.36422784046
1735,137515.12010024948
1736,112070.09762517881
1737,374187.21159187745
1738,221977.59923805777
1739,270384.00137042283
1740,202347.02318608854
1741,201712.69932725924
1742,168131.70900975546
