Id,SalePrice
1461,112809.66
1462,166702.16
1463,188939.52
1464,188472.34
1465,188936.64
1466,177198.98
1467,180644.14
1468,166233.5
1469,171411.22
1470,128241.08
1471,201816.6
1472,78000.32
1473,85421.766
1474,151947.98
1475,95920.16
1476,448996.16
1477,259768.61
1478,297837.22
1479,214660.4
1480,504199.25
1481,311773.16
1482,206995.02
1483,178100.81
1484,161320.6
1485,181123.7
1486,185767.08
1487,299636.62
1488,203578.77
1489,191090.86
1490,219117.47
1491,183256.1
1492,72490.016
1493,197821.2
1494,282826.66
1495,311221.2
1496,227469.86
1497,175612.22
1498,160769.53
1499,162697.98
1500,153783.38
1501,175398.33
1502,155322.88
1503,275692.25
1504,241556.89
1505,204198.66
1506,179391.58
1507,245544.38
1508,212166.02
1509,164032.55
1510,136565.06
1511,140413.42
1512,179878.45
1513,142572.8
1514,164036.14
1515,198340.5
1516,169887.64
1517,156564.53
1518,130752.7
1519,218666.34
1520,144935.86
1521,136446.33
1522,165740.86
1523,112952.93
1524,106987.086
1525,115673.78
1526,135416.0
1527,102585.42
1528,134790.84
1529,143267.8
1530,185542.03
1531,99733.2
1532,99621.125
1533,161779.1
1534,124868.77
1535,170953.62
1536,116824.086
1537,64667.06
1538,150204.95
1539,208044.69
1540,80054.766
1541,146213.23
1542,136212.69
1543,199938.62
1544,77920.69
1545,129079.734
1546,140469.56
1547,140805.39
1548,132451.77
1549,105304.4
1550,131750.83
1551,114300.84
1552,119043.63
1553,151117.75
1554,104465.67
1555,174010.28
1556,93313.65
1557,65031.703
1558,87656.64
1559,78492.07
1560,131341.34
1561,121910.38
1562,126334.32
1563,114120.48
1564,170933.1
1565,144383.06
1566,241373.6
1567,70525.1
1568,223105.31
1569,136381.8
1570,138752.95
1571,116054.11
1572,146915.73
1573,267566.6
1574,117658.74
1575,227498.28
1576,247507.73
1577,196476.52
1578,150279.45
1579,166019.78
1580,186043.47
1581,147985.42
1582,124648.67
1583,330229.28
1584,229802.48
1585,141343.69
1586,77491.69
1587,96392.24
1588,143996.94
1589,99113.57
1590,128095.87
1591,86607.74
1592,119203.47
1593,109793.5
1594,137565.94
1595,97414.336
1596,239254.58
1597,175915.45
1598,182587.8
1599,180114.66
1600,167418.45
1601,65805.18
1602,120207.05
1603,79352.055
1604,267649.25
1605,259301.05
1606,150607.14
1607,147587.12
1608,224847.84
1609,188003.1
1610,162101.27
1611,128456.63
1612,148396.69
1613,142649.38
1614,149472.31
1615,87317.9
1616,63308.13
1617,89210.336
1618,131222.28
1619,138795.03
1620,132225.86
1621,147509.17
1622,123693.16
1623,326106.62
1624,231074.27
1625,116385.84
1626,168169.6
1627,181548.44
1628,273684.3
1629,174364.45
1630,334757.56
1631,199311.7
1632,256790.94
1633,166587.4
1634,194874.47
1635,188135.62
1636,146633.12
1637,187474.92
1638,214334.94
1639,181416.38
1640,282339.12
1641,178753.73
1642,226140.28
1643,224191.14
1644,226486.27
1645,213364.78
1646,161690.72
1647,139547.19
1648,124518.1
1649,137715.7
1650,120281.58
1651,134802.94
1652,93132.83
1653,82860.2
1654,161193.72
1655,141905.67
1656,148473.27
1657,154584.61
1658,155404.67
1659,100797.35
1660,158973.66
1661,498598.03
1662,472792.97
1663,385414.22
1664,504756.8
1665,319842.75
1666,309247.78
1667,336395.16
1668,352131.84
1669,275438.38
1670,355720.1
1671,243596.36
1672,500150.53
1673,284033.28
1674,231560.67
1675,209200.62
1676,199533.27
1677,263713.7
1678,489258.4
1679,325546.7
1680,362846.06
1681,252845.44
1682,272331.47
1683,173742.67
1684,166398.61
1685,171608.64
1686,166763.69
1687,174764.5
1688,189983.16
1689,185656.89
1690,189723.16
1691,183597.73
1692,251066.61
1693,169968.16
1694,176375.73
1695,159089.08
1696,278278.03
1697,153573.06
1698,363951.28
1699,296703.22
1700,239439.48
1701,259378.45
1702,292453.1
1703,271603.2
1704,316128.56
1705,227529.31
1706,445247.62
1707,223426.61
1708,215636.86
1709,302171.1
1710,214236.25
1711,232267.98
1712,258475.19
1713,278988.56
1714,222475.97
1715,207588.66
1716,187542.14
1717,173204.31
1718,114740.445
1719,190880.86
1720,222288.5
1721,153828.25
1722,107234.38
1723,158337.28
1724,234530.8
1725,242972.94
1726,200178.44
1727,171400.92
1728,198484.31
1729,175061.58
1730,135746.1
1731,109401.336
1732,137944.95
1733,127287.164
1734,124874.03
1735,144310.66
1736,100079.43
1737,301004.25
1738,209520.69
1739,254809.1
1740,202487.48
1741,184148.02
1742,168541.28
1743,178699.34
1744,311348.53
1745,225983.55
1746,225215.69
1747,252623.69
1748,239155.11
1749,158338.03
1750,132334.36
1751,272988.3
1752,124553.13
1753,139097.28
1754,185315.86
1755,192428.6
1756,132517.98
1757,122586.914
1758,157882.5
1759,177012.19
1760,166056.19
1761,147007.55
1762,182832.1
1763,171938.89
1764,103601.53
1765,181010.23
1766,174820.52
1767,239750.45
1768,147739.94
1769,194304.19
1770,141687.69
1771,131302.02
1772,137233.62
1773,122709.375
1774,125340.17
1775,140452.94
1776,108810.65
1777,103849.336
1778,142061.0
1779,99522.46
1780,176536.44
1781,122192.29
1782,76473.64
1783,151282.86
1784,100074.76
1785,112897.04
1786,107311.016
1787,143743.25
1788,54576.316
1789,98912.91
1790,76550.26
1791,177865.23
1792,165961.67
1793,144974.7
1794,149536.77
1795,133538.11
1796,128005.625
1797,135092.23
1798,129877.91
1799,114536.766
1800,129695.59
1801,122306.89
1802,139868.28
1803,145849.31
1804,158769.88
1805,132930.88
1806,118927.54
1807,127131.88
1808,122949.516
1809,127326.984
1810,130809.96
1811,100041.945
1812,86576.85
1813,134294.94
1814,91201.875
