Id,SalePrice
1461,113462.64
1462,168113.31
1463,194766.34
1464,194254.0
1465,173999.0
1466,174440.62
1467,178188.48
1468,161755.64
1469,184463.34
1470,134347.84
1471,214946.78
1472,83001.93
1473,96561.72
1474,153932.17
1475,100999.23
1476,369307.72
1477,270488.3
1478,293723.75
1479,196283.98
1480,436854.4
1481,327411.38
1482,203851.33
1483,181254.84
1484,158738.1
1485,177803.33
1486,187012.77
1487,274938.97
1488,199821.2
1489,204096.05
1490,208876.88
1491,185673.2
1492,88660.66
1493,194464.92
1494,274681.6
1495,312885.03
1496,225275.19
1497,178903.62
1498,161060.34
1499,154937.64
1500,160486.3
1501,176955.14
1502,160330.4
1503,273250.88
1504,236494.47
1505,206111.31
1506,184476.7
1507,249437.28
1508,190327.55
1509,171657.58
1510,134452.55
1511,139855.2
1512,155431.34
1513,141028.06
1514,170174.95
1515,196342.02
1516,159028.72
1517,168205.52
1518,140615.25
1519,221247.92
1520,145940.47
1521,140618.19
1522,147056.77
1523,112541.336
1524,107487.08
1525,114876.75
1526,140017.48
1527,100036.41
1528,136418.61
1529,149787.69
1530,173831.33
1531,105212.445
1532,109712.49
1533,163752.14
1534,122204.64
1535,176617.1
1536,119328.93
1537,61265.727
1538,146904.52
1539,200074.23
1540,82675.81
1541,141057.66
1542,141279.27
1543,213199.83
1544,68957.055
1545,132394.94
1546,136738.64
1547,141258.23
1548,133056.19
1549,106589.59
1550,124948.836
1551,123166.164
1552,122565.766
1553,152551.84
1554,107411.25
1555,181852.19
1556,100573.62
1557,64692.668
1558,94824.35
1559,80575.766
1560,137982.19
1561,116783.32
1562,131451.5
1563,121324.31
1564,155298.75
1565,153576.28
1566,267917.16
1567,71561.625
1568,225152.78
1569,133582.69
1570,132055.23
1571,113203.875
1572,154897.02
1573,299444.1
1574,110451.46
1575,221721.28
1576,250631.69
1577,195474.39
1578,143873.39
1579,161471.9
1580,193104.38
1581,147874.12
1582,122803.27
1583,330072.16
1584,238160.28
1585,144550.45
1586,81233.836
1587,99500.63
1588,143554.73
1589,98459.85
1590,139497.69
1591,74643.17
1592,108054.62
1593,104014.66
1594,137643.23
1595,94583.76
1596,265935.4
1597,173453.77
1598,181268.34
1599,177358.27
1600,159425.5
1601,67148.52
1602,121372.805
1603,75029.195
1604,284446.66
1605,260475.6
1606,161074.17
1607,150797.3
1608,225142.25
1609,198220.62
1610,158067.97
1611,117263.55
1612,153932.0
1613,148252.97
1614,153013.16
1615,86548.54
1616,60373.73
1617,90100.41
1618,134358.6
1619,130466.59
1620,130357.77
1621,145223.5
1622,125445.17
1623,302103.66
1624,229506.17
1625,113543.59
1626,153619.2
1627,192839.75
1628,275741.66
1629,175315.55
1630,318557.22
1631,199883.33
1632,248240.05
1633,163081.38
1634,201563.08
1635,181947.78
1636,146026.1
1637,184844.06
1638,197370.81
1639,177891.36
1640,278487.75
1641,174920.73
1642,226012.22
1643,219863.28
1644,228494.14
1645,213990.39
1646,155102.48
1647,144693.2
1648,133930.03
1649,142823.22
1650,122880.24
1651,144233.19
1652,102041.35
1653,86116.45
1654,163819.0
1655,147741.34
1656,147970.47
1657,161865.06
1658,148563.48
1659,105938.484
1660,164669.52
1661,453111.44
1662,423937.84
1663,390934.78
1664,490864.7
1665,336309.2
1666,285120.75
1667,340913.38
1668,357221.34
1669,274188.0
1670,351500.4
1671,243869.02
1672,494542.9
1673,291840.72
1674,227590.52
1675,198621.2
1676,197244.56
1677,241591.44
1678,481456.8
1679,347665.12
1680,326010.5
1681,257963.69
1682,282482.7
1683,170744.25
1684,167498.62
1685,168296.02
1686,166294.86
1687,167901.64
1688,190660.7
1689,189865.23
1690,180015.9
1691,178252.38
1692,237232.69
1693,170438.56
1694,173496.45
1695,169957.8
1696,265704.25
1697,172414.42
1698,366063.5
1699,305425.8
1700,241332.83
1701,253336.61
1702,272906.06
1703,263050.1
1704,316634.53
1705,228881.69
1706,419272.22
1707,225124.2
1708,217304.28
1709,288232.25
1710,212178.77
1711,229493.69
1712,253728.31
1713,286534.1
1714,219076.52
1715,207938.97
1716,194578.27
1717,170890.55
1718,112173.055
1719,193512.36
1720,219362.1
1721,154008.95
1722,93803.59
1723,153985.02
1724,226011.78
1725,239750.92
1726,198295.67
1727,163417.81
1728,195712.77
1729,179385.75
1730,143443.75
1731,103004.125
1732,138069.98
1733,127679.5
1734,131071.44
1735,135308.72
1736,100997.11
1737,331827.62
1738,208815.34
1739,246943.77
1740,200617.83
1741,183309.77
1742,174826.69
1743,184910.88
1744,296052.6
1745,221511.2
1746,207146.06
1747,235358.48
1748,221476.56
1749,163930.12
1750,143096.02
1751,281167.34
1752,125637.68
1753,149768.67
1754,182479.0
1755,183050.88
1756,127079.39
1757,122694.3
1758,166722.81
1759,177363.67
1760,161833.73
1761,157280.19
1762,188942.05
1763,180697.39
1764,101160.69
1765,173558.02
1766,148807.39
1767,232776.03
1768,154236.78
1769,190513.66
1770,142271.28
1771,141389.25
1772,147476.83
1773,130626.57
1774,130361.75
1775,135797.0
1776,98382.03
1777,111993.8
1778,144296.2
1779,99932.66
1780,178452.6
1781,114482.27
1782,75334.07
1783,143956.02
1784,100860.04
1785,111583.35
1786,116962.88
1787,150683.42
1788,55779.305
1789,99429.69
1790,74755.73
1791,177204.06
1792,149792.97
1793,136889.08
1794,152604.08
1795,132331.33
1796,128424.3
1797,138668.03
1798,127951.92
1799,121075.69
1800,136901.75
1801,123422.14
1802,141950.48
1803,147336.81
1804,155415.5
1805,140439.55
1806,114876.75
1807,135134.38
1808,125244.34
1809,124576.54
1810,140094.69
1811,105380.14
1812,93747.516
1813,136815.86
1814,98882.82
1815,48279.684
1816,104181.55
1817,113344.64
1818,164984.39
1819,112599.52
1820,59414.652
1821,105213.45
1822,151486.42
1823,53509.586
1824,136043.53
1825,116591.36
1826,92750.98
1827,85580.85
1828,141593.27
1829,95734.19
1830,128036.51
1831,154059.06
1832,78393.02
1833,129282.27
1834,115987.836
1835,135488.47
1836,108714.07
1837,108399.555
1838,119682.234
1839,78463.11
1840,178654.2
1841,154516.08
1842,76907.27
1843,135763.7
1844,135806.7
1845,133371.25
1846,154979.9
1847,159684.78
1848,48780.035
1849,96886.695
1850,124616.945
1851,166922.16
1852,122830.21
1853,148191.9
1854,169066.4
1855,153485.66
1856,206371.55
1857,166565.64
1858,140731.56
1859,122895.24
1860,156930.48
1861,122895.24
1862,297161.4
1863,288961.3
1864,288961.3
1865,357329.38
1866,374956.06
1867,246712.38
1868,323169.2
1869,240183.67
1870,209406.02
1871,235373.5
1872,168954.55
1873,245535.23
1874,153863.61
1875,202222.12
1876,203057.75
1877,203027.53
1878,201989.89
1879,135879.9
1880,135057.72
1881,241192.72
1882,235569.56
1883,190690.73
1884,202674.1
1885,228345.34
1886,279171.44
1887,212462.66
1888,274480.75
1889,171138.77
1890,132594.2
1891,149018.12
1892,91795.766
1893,131534.52
1894,137787.31
1895,148577.23
1896,131111.7
1897,137314.4
1898,91861.266
1899,146460.11
1900,137856.05
1901,169266.3
1902,133347.72
1903,215021.02
1904,138149.55
1905,174617.9
1906,186300.39
1907,181030.11
1908,107173.75
1909,157536.58
1910,113074.51
1911,196401.94
1912,301814.56
1913,144526.61
