Id,SalePrice
1461,116000.06051324459
1462,150052.721743971
1463,170008.21162132954
1464,193844.36069940578
1465,196360.8818786497
1466,180933.4853323499
1467,189943.77175547287
1468,173292.41554460477
1469,204893.92252453614
1470,112251.55234788114
1471,200580.54075987393
1472,107973.41073885153
1473,91850.78281147906
1474,149153.09916515078
1475,115411.92775525188
1476,318011.8564348504
1477,254367.32847488543
1478,292881.6234651968
1479,277057.0130322488
1480,404724.497228074
1481,295714.11456507037
1482,213685.1688858251
1483,177189.96265069523
1484,172923.49825392256
1485,196581.97839783237
1486,206827.15019708977
1487,290786.37989597826
1488,262437.83132989274
1489,187689.17942990328
1490,230716.99421021354
1491,209167.10995316447
1492,86886.39468159422
1493,211513.69856220402
1494,298617.9798946752
1495,280301.4707428828
1496,218004.70984519168
1497,171508.23648254515
1498,157429.0379207934
1499,163816.75109117187
1500,154887.98601595068
1501,200467.4279623503
1502,146588.71969121264
1503,279164.2195041642
1504,242854.1373877459
1505,220483.43242372118
1506,208144.5856912994
1507,246829.51415535517
1508,209760.46860387095
1509,158335.04660735803
1510,149482.63476401276
1511,149664.44734288158
1512,191875.88948840636
1513,171126.7810510738
1514,163328.66929226986
1515,224035.16082283447
1516,176696.53587609867
1517,169398.4469991807
1518,121830.29853949149
1519,240257.4058819589
1520,126684.89187468577
1521,121056.32161212934
1522,204453.3575454416
1523,82517.06654202973
1524,112763.20685004082
1525,102137.39186565776
1526,88701.79608680855
1527,94494.87798387243
1528,144533.22850912402
1529,133252.2495130048
1530,223446.40985963272
1531,146490.68124224
1532,122028.57626239711
1533,157421.0047565942
1534,128168.43281004543
1535,154546.4454557238
1536,99610.34491710446
1537,34472.157376047806
1538,183835.09817663336
1539,227065.39305762842
1540,117156.56333713594
1541,157813.39829729998
1542,138269.76492881414
1543,195773.1280307345
1544,72055.67494003358
1545,133303.9983316263
1546,140392.15659315127
1547,141249.55436761177
1548,133384.3539532799
1549,119615.72061094583
1550,129108.71197147213
1551,131413.64996650454
1552,131446.1252396145
1553,160991.57772666134
1554,125982.57616651582
1555,167702.36996505957
1556,74654.27527398814
1557,99407.18211024778
1558,91909.13958692958
1559,76731.880623793
1560,131354.78029898263
1561,132921.54050183424
1562,117655.79614161036
1563,109495.11270735494
1564,156670.31920794945
1565,135893.94958245044
1566,239041.6573129223
1567,63198.83551410225
1568,219198.66953996627
1569,96871.32337047847
1570,142183.47573771153
1571,106691.30308989936
1572,133954.62475743645
1573,252854.22325919557
1574,121043.44319322624
1575,245239.85173204087
1576,254163.72372550692
1577,200035.57684401108
1578,149989.04868132307
1579,136051.46083627187
1580,211318.09570755775
1581,133016.70339148806
1582,126014.6836546004
1583,309817.3499952032
1584,223673.5238265585
1585,154863.9687357986
1586,46546.81016959087
1587,94578.1582187697
1588,138506.4259882128
1589,104570.59788240294
1590,133689.1276047161
1591,81658.93478732067
1592,126210.90346705203
1593,141969.72744899348
1594,137417.51164608554
1595,126454.86198258481
1596,219826.03844774992
1597,173608.5431654594
1598,207246.31216401642
1599,198831.7837849619
1600,184857.11422348267
1601,24273.501927932375
